OrderID,OrderDate,ProductName,Category,Region,Quantity,Price,Revenue
ORD000696,2023-03-13,OmegaChair,Furniture,South,5.0,309.2,1546.0
ORD000697,2023-12-04,GammaHeadset,Accessories,West,7.0,151.43,1060.01
ORD000698,2023-02-07,ThetaPen,Office Supplies,West,10.0,294.81,2948.1
ORD000699,2023-07-25,IotaLamp,Home,West,9.0,85.64,770.76
ORD000700,2023-01-19,SigmaDesk,Furniture,North,2.0,245.76,491.52
ORD000701,2023-05-08,SigmaDesk,Furniture,South,10.0,270.97,2709.7
ORD000702,2023-01-23,KappaMug,Home,West,6.0,35.39,212.34
ORD000703,2023-08-09,BetaLaptop,Electronics,North,2.0,174.94,349.88
ORD000704,2023-05-13,DeltaCharger,Accessories,South,8.0,75.86,606.88
ORD000705,2023-07-11,ZetaNotebook,Office Supplies,West,10.0,41.05,410.5
ORD000706,2023-12-20,IotaLamp,Home,South,6.0,495.08,2970.48
ORD000707,2023-01-13,ThetaPen,Office Supplies,North,5.0,167.95,839.75
ORD000708,2023-08-01,BetaLaptop,Electronics,North,3.0,406.84,1220.52
ORD000709,2023-06-28,OmegaChair,Furniture,East,8.0,134.77,1078.16
ORD000710,2023-04-16,IotaLamp,Home,West,6.0,343.94,2063.64
ORD000711,2023-09-01,BetaLaptop,Electronics,West,8.0,382.51,3060.08
ORD000712,2023-06-13,BetaLaptop,Electronics,East,1.0,301.86,301.86
ORD000713,2023-12-30,BetaLaptop,Electronics,North,6.0,241.07,1446.42
ORD000714,2023-11-28,BetaLaptop,Electronics,South,4.0,211.8,847.2
ORD000715,2023-09-22,GammaHeadset,Accessories,South,6.0,180.95,1085.7
ORD000716,2023-10-14,ZetaNotebook,Office Supplies,West,4.0,465.47,1861.88
ORD000717,2023-07-27,GammaHeadset,Accessories,South,7.0,417.0,2919.0
ORD000718,2023-07-22,AlphaPhone,Electronics,South,8.0,482.86,3862.88
ORD000719,2023-10-31,ZetaNotebook,Office Supplies,West,1.0,70.91,70.91
ORD000720,2023-12-27,DeltaCharger,Accessories,South,5.0,368.13,1840.65
ORD000721,2023-12-27,BetaLaptop,Electronics,North,9.0,469.79,4228.11
ORD000722,2023-04-06,SigmaDesk,Furniture,East,4.0,98.8,395.2
ORD000723,2023-08-23,BetaLaptop,Electronics,East,8.0,42.58,340.64
ORD000724,2023-09-28,SigmaDesk,Furniture,West,10.0,373.15,3731.5
ORD000725,2023-07-20,KappaMug,Home,North,6.0,291.49,1748.94
ORD000726,2023-06-30,ThetaPen,Office Supplies,South,5.0,422.5,2112.5
ORD000727,2023-11-11,KappaMug,Home,North,3.0,78.49,235.47
ORD000728,2023-06-10,BetaLaptop,Electronics,South,5.0,399.68,1998.4
ORD000729,2023-03-01,GammaHeadset,Accessories,East,3.0,108.8,326.4
ORD000730,2023-09-19,ZetaNotebook,Office Supplies,West,10.0,90.19,901.9
ORD000731,2023-03-12,KappaMug,Home,West,7.0,90.49,633.43
ORD000732,2023-04-06,ThetaPen,Office Supplies,South,9.0,409.14,3682.26
ORD000733,2023-03-27,ThetaPen,Office Supplies,East,3.0,335.95,1007.85
ORD000734,2023-04-06,SigmaDesk,Furniture,West,10.0,266.3,2663.0
ORD000735,2023-01-28,SigmaDesk,Furniture,North,8.0,185.83,1486.64
ORD000736,2023-03-11,DeltaCharger,Accessories,West,9.0,439.83,3958.47
ORD000737,2023-09-16,ThetaPen,Office Supplies,West,8.0,202.3,1618.4
ORD000738,2023-08-01,ThetaPen,Office Supplies,West,3.0,410.13,1230.39
ORD000739,2023-02-12,KappaMug,Home,North,4.0,225.18,900.72
ORD000740,2023-05-30,AlphaPhone,Electronics,East,4.0,194.7,778.8
ORD000741,2023-10-03,OmegaChair,Furniture,South,8.0,236.71,1893.68
ORD000742,2023-10-17,ThetaPen,Office Supplies,North,10.0,157.68,1576.8
ORD000743,2023-02-28,OmegaChair,Furniture,East,9.0,376.33,3386.97
ORD000744,2023-01-22,ThetaPen,Office Supplies,South,7.0,256.33,1794.31
ORD000745,2023-02-22,DeltaCharger,Accessories,East,1.0,123.78,123.78
ORD000746,2023-08-19,OmegaChair,Furniture,East,2.0,450.79,901.58
ORD000747,2023-08-13,BetaLaptop,Electronics,South,4.0,198.11,792.44
ORD000748,2023-10-29,SigmaDesk,Furniture,West,3.0,276.34,829.02
ORD000749,2023-11-12,GammaHeadset,Accessories,South,4.0,454.17,1816.68
ORD000750,2023-01-31,KappaMug,Home,East,9.0,315.88,2842.92
ORD000751,2023-05-24,KappaMug,Home,South,6.0,67.28,403.68
ORD000752,2023-12-27,OmegaChair,Furniture,East,10.0,470.52,4705.2
ORD000753,2023-05-17,IotaLamp,Home,North,3.0,317.58,952.74
ORD000754,2023-07-30,AlphaPhone,Electronics,East,3.0,174.1,522.3
ORD000755,2023-12-26,GammaHeadset,Accessories,South,3.0,78.24,234.72
ORD000756,2023-12-31,SigmaDesk,Furniture,South,7.0,399.07,2793.49
ORD000757,2023-09-08,GammaHeadset,Accessories,East,7.0,313.84,2196.88
ORD000758,2023-07-12,ThetaPen,Office Supplies,North,2.0,271.4,542.8
ORD000759,2023-07-26,IotaLamp,Home,East,6.0,448.01,2688.06
ORD000760,2023-08-21,ThetaPen,Office Supplies,East,10.0,396.41,3964.1
ORD000761,2023-01-02,BetaLaptop,Electronics,West,6.0,84.32,505.92
ORD000762,2023-02-02,IotaLamp,Home,West,4.0,162.74,650.96
ORD000763,2023-08-08,DeltaCharger,Accessories,West,5.0,131.76,658.8
ORD000764,2023-06-15,OmegaChair,Furniture,East,9.0,374.53,3370.77
ORD000765,2023-10-23,GammaHeadset,Accessories,West,6.0,26.43,158.58
ORD000766,2023-12-16,AlphaPhone,Electronics,North,2.0,289.25,578.5
ORD000767,2023-11-17,ThetaPen,Office Supplies,North,2.0,383.6,767.2
ORD000768,2023-03-22,ThetaPen,Office Supplies,West,1.0,439.62,439.62
ORD000769,2023-08-08,DeltaCharger,Accessories,South,5.0,177.62,888.1
ORD000770,2023-03-23,OmegaChair,Furniture,North,6.0,412.42,2474.52
ORD000771,2023-05-09,BetaLaptop,Electronics,East,3.0,64.21,192.63
ORD000772,2023-01-27,ZetaNotebook,Office Supplies,East,4.0,424.76,1699.04
ORD000773,2023-08-08,BetaLaptop,Electronics,North,1.0,72.47,72.47
ORD000774,2023-04-20,ThetaPen,Office Supplies,North,3.0,204.67,614.01
ORD000775,2023-10-31,DeltaCharger,Accessories,West,1.0,400.67,400.67
ORD000776,2023-01-05,SigmaDesk,Furniture,North,7.0,83.46,584.22
ORD000777,2023-12-22,GammaHeadset,Accessories,West,2.0,122.33,244.66
ORD000778,2023-04-28,ZetaNotebook,Office Supplies,North,2.0,363.9,727.8
ORD000779,2023-02-22,SigmaDesk,Furniture,East,5.0,,1814.1
ORD000780,2023-03-12,ZetaNotebook,Office Supplies,South,3.0,324.16,972.48
ORD000781,2023-02-05,IotaLamp,Home,North,10.0,350.03,3500.3
ORD000782,2023-11-29,GammaHeadset,Accessories,West,6.0,275.93,1655.58
ORD000783,2023-04-20,GammaHeadset,Accessories,West,10.0,133.38,1333.8
ORD000784,2023-12-18,ThetaPen,Office Supplies,South,2.0,179.39,358.78
ORD000785,2023-02-21,GammaHeadset,Accessories,North,10.0,98.98,989.8
ORD000786,2023-07-16,SigmaDesk,Furniture,West,6.0,455.14,2730.84
ORD000787,2023-03-13,DeltaCharger,Accessories,East,2.0,295.86,591.72
ORD000788,2023-05-08,IotaLamp,Home,East,1.0,206.42,206.42
ORD000789,2023-12-04,OmegaChair,Furniture,South,9.0,236.38,2127.42
ORD000790,2023-11-07,IotaLamp,Home,South,7.0,474.17,3319.19
ORD000791,2023-06-01,AlphaPhone,Electronics,South,8.0,85.14,681.12
ORD000792,2023-07-17,BetaLaptop,Electronics,South,8.0,297.25,2378.0
ORD000793,2023-11-23,KappaMug,Home,North,9.0,257.89,2321.01
ORD000794,2023-01-07,SigmaDesk,Furniture,East,3.0,309.61,928.83
ORD000795,2023-07-18,KappaMug,Home,West,6.0,18.87,113.22
ORD000796,2023-10-07,GammaHeadset,Accessories,West,2.0,437.34,874.68
ORD000797,2023-01-09,KappaMug,Home,North,1.0,466.74,466.74
ORD000798,2023-05-15,DeltaCharger,Accessories,North,1.0,286.92,286.92
ORD000799,2023-07-23,IotaLamp,Home,East,9.0,351.36,3162.24
ORD000800,2023-08-01,ZetaNotebook,Office Supplies,West,2.0,462.02,924.04
ORD000801,2023-11-24,IotaLamp,Home,South,5.0,356.55,1782.75
ORD000802,2023-02-12,OmegaChair,Furniture,North,9.0,84.74,762.66
ORD000803,2023-04-15,GammaHeadset,Accessories,East,7.0,292.38,2046.66
ORD000804,2023-10-28,BetaLaptop,Electronics,East,7.0,307.29,2151.03
ORD000805,2023-05-03,AlphaPhone,Electronics,South,2.0,217.82,435.64
ORD000806,2023-08-11,BetaLaptop,Electronics,West,10.0,370.86,3708.6
ORD000807,2023-11-08,AlphaPhone,Electronics,East,3.0,467.84,1403.52
ORD000808,2023-03-03,AlphaPhone,Electronics,South,1.0,463.53,463.53
ORD000809,2023-03-25,ThetaPen,Office Supplies,East,9.0,230.91,2078.19
ORD000810,2023-09-22,OmegaChair,Furniture,South,6.0,65.49,392.94
ORD000811,2023-03-06,OmegaChair,Furniture,North,1.0,492.57,492.57
ORD000812,2023-06-21,ZetaNotebook,Office Supplies,East,9.0,421.06,3789.54
ORD000813,2023-02-02,OmegaChair,Furniture,North,8.0,71.08,568.64
ORD000814,2023-08-22,IotaLamp,Home,East,1.0,461.21,461.21
ORD000815,2023-09-13,KappaMug,Home,South,6.0,436.25,2617.5
ORD000816,2023-03-22,OmegaChair,Furniture,North,10.0,264.23,2642.3
ORD000817,2023-12-12,BetaLaptop,Electronics,South,9.0,299.72,2697.48
ORD000818,2023-01-02,AlphaPhone,Electronics,North,4.0,205.51,822.04
ORD000819,2023-01-24,ThetaPen,Office Supplies,East,7.0,36.83,257.81
ORD000820,2023-03-18,GammaHeadset,Accessories,North,9.0,174.25,1568.25
ORD000821,2023-12-02,ZetaNotebook,Office Supplies,South,6.0,403.4,2420.4
ORD000822,2023-05-08,ZetaNotebook,Office Supplies,East,5.0,12.27,61.35
ORD000823,2023-02-09,KappaMug,Home,East,2.0,173.41,346.82
ORD000824,2023-09-15,AlphaPhone,Electronics,South,4.0,205.1,820.4
ORD000825,2023-09-22,AlphaPhone,Electronics,West,2.0,273.32,546.64
ORD000826,2023-08-27,OmegaChair,Furniture,East,6.0,460.73,2764.38
ORD000827,2023-02-14,IotaLamp,Home,West,1.0,179.71,179.71
ORD000828,2023-07-08,DeltaCharger,Accessories,East,10.0,180.01,1800.1
ORD000829,2023-06-05,KappaMug,Home,South,8.0,371.38,2971.04
ORD000830,2023-07-08,KappaMug,Home,West,4.0,231.59,926.36
ORD000831,2023-10-07,DeltaCharger,Accessories,South,1.0,120.06,120.06
ORD000832,2023-07-29,AlphaPhone,Electronics,South,9.0,231.7,2085.3
ORD000833,2023-06-27,AlphaPhone,Electronics,East,1.0,79.02,79.02
ORD000834,2023-12-03,ZetaNotebook,Office Supplies,East,2.0,96.43,192.86
ORD000835,2023-04-16,IotaLamp,Home,South,7.0,254.2,1779.4
ORD000836,2023-09-09,AlphaPhone,Electronics,South,5.0,215.27,1076.35
ORD000837,2023-02-17,AlphaPhone,Electronics,South,9.0,458.27,4124.43
ORD000838,2023-07-31,SigmaDesk,Furniture,West,2.0,187.57,375.14
ORD000839,2023-10-25,BetaLaptop,Electronics,South,7.0,294.49,2061.43
ORD000840,2023-02-08,KappaMug,Home,North,7.0,319.81,2238.67
ORD000841,2023-12-06,GammaHeadset,Accessories,South,5.0,16.42,82.1
ORD000842,2023-05-14,SigmaDesk,Furniture,West,6.0,335.13,2010.78
ORD000843,2023-06-12,ThetaPen,Office Supplies,East,4.0,97.24,388.96
ORD000844,2023-02-08,DeltaCharger,Accessories,South,10.0,480.92,4809.2
ORD000845,2023-02-25,GammaHeadset,Accessories,North,3.0,82.84,248.52
ORD000846,2023-08-19,ThetaPen,Office Supplies,East,7.0,213.17,1492.19
ORD000847,2023-03-03,IotaLamp,Home,East,4.0,51.82,207.28
ORD000848,2023-08-20,OmegaChair,Furniture,West,5.0,498.47,2492.35
ORD000849,2023-03-03,BetaLaptop,Electronics,South,5.0,256.08,1280.4
ORD000850,2023-12-27,KappaMug,Home,North,4.0,301.74,1206.96
ORD000851,2023-06-17,GammaHeadset,Accessories,North,4.0,42.87,171.48
ORD000852,2023-07-02,ZetaNotebook,Office Supplies,North,5.0,377.48,1887.4
ORD000853,2023-05-14,GammaHeadset,Accessories,North,7.0,112.85,789.95
ORD000854,2023-08-20,IotaLamp,Home,South,2.0,450.05,900.1
ORD000855,2023-08-25,BetaLaptop,Electronics,South,2.0,110.52,221.04
ORD000856,2023-01-07,AlphaPhone,Electronics,South,3.0,103.44,310.32
ORD000857,2023-04-12,ZetaNotebook,Office Supplies,East,2.0,27.91,55.82
ORD000858,2023-10-26,KappaMug,Home,East,2.0,241.31,482.62
ORD000859,2023-01-12,BetaLaptop,Electronics,South,8.0,286.77,2294.16
ORD000860,2023-03-07,BetaLaptop,Electronics,East,2.0,42.2,84.4
ORD000861,2023-01-22,ThetaPen,Office Supplies,North,3.0,390.01,1170.03
ORD000862,2023-10-21,ZetaNotebook,Office Supplies,West,8.0,232.11,1856.88
ORD000863,2023-01-16,ZetaNotebook,Office Supplies,West,3.0,266.95,800.85
ORD000864,2023-07-01,DeltaCharger,Accessories,South,5.0,225.97,1129.85
ORD000865,2023-05-24,ThetaPen,Office Supplies,South,1.0,206.37,206.37
ORD000866,2023-11-11,KappaMug,Home,South,5.0,284.22,1421.1
ORD000867,2023-09-13,ZetaNotebook,Office Supplies,West,1.0,86.07,86.07
ORD000868,2023-02-14,OmegaChair,Furniture,West,3.0,99.14,297.42
ORD000869,2023-08-03,DeltaCharger,Accessories,South,9.0,432.27,3890.43
ORD000870,2023-01-10,ZetaNotebook,Office Supplies,East,8.0,473.6,3788.8
ORD000871,2023-10-06,ThetaPen,Office Supplies,East,10.0,192.92,1929.2
ORD000872,2023-09-15,SigmaDesk,Furniture,West,5.0,142.66,713.3
ORD000873,2023-04-03,AlphaPhone,Electronics,East,10.0,325.56,3255.6
ORD000874,2023-04-23,AlphaPhone,Electronics,East,1.0,210.28,210.28
ORD000875,2023-08-30,IotaLamp,Home,East,10.0,22.44,224.4
ORD000876,2023-04-30,GammaHeadset,Accessories,North,4.0,86.51,346.04
ORD000877,2023-12-03,DeltaCharger,Accessories,East,9.0,360.83,3247.47
ORD000878,2023-01-29,DeltaCharger,Accessories,West,6.0,332.87,1997.22
ORD000879,2023-03-30,GammaHeadset,Accessories,South,10.0,23.28,232.8
ORD000880,2023-06-12,SigmaDesk,Furniture,North,6.0,118.77,712.62
ORD000881,2023-10-18,KappaMug,Home,South,10.0,123.23,1232.3
ORD000882,2023-04-07,ThetaPen,Office Supplies,East,3.0,339.23,1017.69
ORD000883,2023-09-09,AlphaPhone,Electronics,North,1.0,19.66,19.66
ORD000884,2023-04-30,KappaMug,Home,South,1.0,61.01,61.01
ORD000885,2023-09-27,ThetaPen,Office Supplies,North,6.0,401.96,2411.76
ORD000886,2023-11-11,DeltaCharger,Accessories,South,6.0,97.49,584.94
ORD000887,2023-04-01,SigmaDesk,Furniture,North,1.0,329.85,329.85
ORD000888,2023-03-17,KappaMug,Home,South,2.0,126.71,253.42
ORD000889,2023-09-27,SigmaDesk,Furniture,North,6.0,58.73,352.38
ORD000890,2023-12-27,ZetaNotebook,Office Supplies,North,6.0,129.15,774.9
ORD000891,2023-06-04,SigmaDesk,Furniture,South,3.0,363.91,1091.73
ORD000892,2023-08-12,ThetaPen,Office Supplies,East,3.0,429.29,1287.87
ORD000893,2023-12-29,IotaLamp,Home,East,4.0,416.81,1667.24
ORD000894,2023-12-07,KappaMug,Home,South,7.0,204.62,1432.34
ORD000895,2023-06-07,OmegaChair,Furniture,South,3.0,337.36,1012.08
ORD000896,2023-01-01,KappaMug,Home,West,10.0,110.44,1104.4
ORD000897,2023-01-17,GammaHeadset,Accessories,East,10.0,153.64,1536.4
ORD000898,2023-04-24,KappaMug,Home,North,8.0,449.2,3593.6
ORD000899,2023-03-14,SigmaDesk,Furniture,North,4.0,16.37,65.48
ORD000900,2023-06-27,SigmaDesk,Furniture,South,2.0,51.9,103.8
ORD000901,2023-12-29,SigmaDesk,Furniture,West,1.0,111.86,111.86
ORD000902,2023-05-16,DeltaCharger,Accessories,South,2.0,23.0,46.0
ORD000903,2023-06-29,OmegaChair,Furniture,North,1.0,98.9,98.9
ORD000904,2023-01-25,ZetaNotebook,Office Supplies,West,7.0,295.69,2069.83
ORD000905,2023-03-27,ZetaNotebook,Office Supplies,West,7.0,216.5,1515.5
ORD000906,2023-06-29,IotaLamp,Home,West,2.0,447.41,894.82
ORD000907,2023-09-03,KappaMug,Home,South,3.0,410.55,1231.65
ORD000908,2023-08-20,BetaLaptop,Electronics,North,5.0,177.49,887.45
ORD000909,2023-01-11,SigmaDesk,Furniture,East,2.0,137.12,274.24
ORD000910,2023-02-07,SigmaDesk,Furniture,South,7.0,196.05,1372.35
ORD000911,2023-03-24,BetaLaptop,Electronics,North,6.0,299.24,1795.44
ORD000912,2023-11-01,KappaMug,Home,West,1.0,141.35,141.35
ORD000913,2023-08-09,GammaHeadset,Accessories,West,3.0,315.83,947.49
ORD000914,2023-01-28,BetaLaptop,Electronics,East,4.0,210.61,842.44
ORD000915,2023-04-08,ZetaNotebook,Office Supplies,East,5.0,280.5,1402.5
ORD000916,2023-06-02,DeltaCharger,Accessories,North,1.0,223.7,223.7
ORD000917,2023-07-21,KappaMug,Home,West,3.0,154.29,462.87
ORD000918,2023-01-28,SigmaDesk,Furniture,North,7.0,474.74,3323.18
ORD000919,2023-02-14,OmegaChair,Furniture,West,4.0,384.17,1536.68
ORD000920,2023-02-19,AlphaPhone,Electronics,South,3.0,78.66,235.98
ORD000921,2023-11-23,OmegaChair,Furniture,North,8.0,435.55,3484.4
ORD000922,2023-03-01,OmegaChair,Furniture,West,8.0,248.84,1990.72
ORD000923,2023-09-08,OmegaChair,Furniture,North,9.0,448.33,4034.97
ORD000924,2023-07-18,GammaHeadset,Accessories,East,7.0,401.93,2813.51
ORD000925,2023-07-09,GammaHeadset,Accessories,West,1.0,218.35,218.35
ORD000926,2023-05-15,ThetaPen,Office Supplies,West,5.0,21.01,105.05
ORD000927,2023-04-26,OmegaChair,Furniture,North,3.0,141.65,424.95
ORD000928,2023-12-23,BetaLaptop,Electronics,North,6.0,275.4,1652.4
ORD000929,2023-10-05,ZetaNotebook,Office Supplies,South,9.0,320.4,2883.6
ORD000930,2023-02-01,ZetaNotebook,Office Supplies,West,9.0,136.36,1227.24
ORD000931,2023-12-18,ThetaPen,Office Supplies,South,8.0,78.28,626.24
ORD000932,2023-06-03,BetaLaptop,Electronics,West,1.0,419.12,419.12
ORD000933,2023-09-15,KappaMug,Home,South,2.0,492.36,984.72
ORD000934,2023-08-18,GammaHeadset,Accessories,South,4.0,267.59,1070.36
ORD000935,2023-04-09,GammaHeadset,Accessories,North,7.0,94.12,658.84
ORD000936,2023-02-10,ZetaNotebook,Office Supplies,South,3.0,143.43,430.29
ORD000937,2023-11-01,OmegaChair,Furniture,East,2.0,19.01,38.02
ORD000938,2023-02-14,ZetaNotebook,Office Supplies,West,9.0,458.01,4122.09
ORD000939,2023-06-16,OmegaChair,Furniture,West,1.0,67.7,67.7
ORD000940,2023-12-25,KappaMug,Home,West,2.0,292.49,584.98
ORD000941,2023-08-01,GammaHeadset,Accessories,South,10.0,144.29,1442.9
ORD000942,2023-10-29,KappaMug,Home,North,2.0,281.55,563.1
ORD000943,2023-10-16,BetaLaptop,Electronics,East,9.0,329.2,2962.8
ORD000944,2023-06-26,ZetaNotebook,Office Supplies,East,7.0,416.57,2915.99
ORD000945,2023-12-02,ThetaPen,Office Supplies,West,1.0,111.15,111.15
ORD000946,2023-03-30,OmegaChair,Furniture,West,3.0,15.39,46.17
ORD000947,2023-11-13,KappaMug,Home,West,1.0,77.07,77.07
ORD000948,2023-07-22,SigmaDesk,Furniture,South,1.0,451.01,451.01
ORD000949,2023-09-01,OmegaChair,Furniture,East,1.0,438.21,438.21
ORD000950,2023-06-22,OmegaChair,Furniture,East,5.0,302.73,1513.65
ORD000951,2023-09-09,BetaLaptop,Electronics,South,3.0,304.25,912.75
ORD000952,2023-06-03,ThetaPen,Office Supplies,East,5.0,335.87,1679.35
ORD000953,2023-08-02,KappaMug,Home,North,4.0,95.93,383.72
ORD000954,2023-08-15,DeltaCharger,Accessories,West,8.0,458.06,3664.48
ORD000955,2023-09-22,SigmaDesk,Furniture,North,9.0,215.2,1936.8
ORD000956,2023-03-23,BetaLaptop,Electronics,East,9.0,197.74,1779.66
ORD000957,2023-07-26,GammaHeadset,Accessories,North,3.0,264.27,792.81
ORD000958,2023-04-09,DeltaCharger,Accessories,North,4.0,33.01,132.04
ORD000959,2023-01-17,ThetaPen,Office Supplies,North,6.0,91.48,548.88
ORD000960,2023-12-27,DeltaCharger,Accessories,East,6.0,371.64,2229.84
ORD000961,2023-08-26,IotaLamp,Home,West,2.0,50.57,101.14
ORD000962,2023-12-15,AlphaPhone,Electronics,South,6.0,305.54,1833.24
ORD000963,2023-09-08,KappaMug,Home,West,3.0,130.22,390.66
ORD000964,2023-08-31,KappaMug,Home,East,6.0,200.75,1204.5
ORD000965,2023-03-25,OmegaChair,Furniture,North,5.0,151.46,757.3
ORD000966,2023-01-15,ZetaNotebook,Office Supplies,North,3.0,184.28,552.84
ORD000967,2023-10-20,DeltaCharger,Accessories,South,4.0,362.33,1449.32
ORD000968,2023-12-13,DeltaCharger,Accessories,East,7.0,155.59,1089.13
ORD000969,2023-09-20,AlphaPhone,Electronics,North,8.0,287.54,2300.32
ORD000970,2023-03-09,GammaHeadset,Accessories,North,4.0,243.26,973.04
ORD000971,2023-05-10,KappaMug,Home,East,5.0,335.2,1676.0
ORD000972,2023-08-05,ZetaNotebook,Office Supplies,East,8.0,469.05,3752.4
ORD000973,2023-05-10,DeltaCharger,Accessories,West,5.0,368.96,1844.8
ORD000974,2023-12-13,IotaLamp,Home,West,10.0,115.32,1153.2
ORD000975,2023-02-22,AlphaPhone,Electronics,East,9.0,25.28,227.52
ORD000976,2023-11-28,KappaMug,Home,East,5.0,138.51,692.55
ORD000977,2023-12-17,BetaLaptop,Electronics,West,2.0,301.59,603.18
ORD000978,2023-06-22,OmegaChair,Furniture,East,5.0,35.2,176.0
ORD000979,2023-05-14,OmegaChair,Furniture,South,3.0,253.22,759.66
ORD000980,2023-09-22,DeltaCharger,Accessories,North,10.0,302.45,3024.5
ORD000981,2023-07-26,SigmaDesk,Furniture,South,1.0,173.78,173.78
ORD000982,2023-12-02,ThetaPen,Office Supplies,East,5.0,387.75,1938.75
ORD000983,2023-08-03,ZetaNotebook,Office Supplies,West,1.0,62.23,62.23
ORD000984,2023-10-26,KappaMug,Home,South,6.0,46.82,280.92
ORD000985,2023-04-24,IotaLamp,Home,,6.0,366.81,2200.86
ORD000986,2023-09-17,OmegaChair,Furniture,South,9.0,252.79,2275.11
ORD000987,2023-04-03,OmegaChair,Furniture,North,8.0,347.32,2778.56
ORD000988,2023-03-07,OmegaChair,Furniture,South,6.0,223.07,1338.42
ORD000989,2023-12-02,BetaLaptop,Electronics,South,6.0,130.74,784.44
ORD000990,2023-04-25,OmegaChair,Furniture,West,6.0,411.36,2468.16
ORD000991,2023-07-10,OmegaChair,Furniture,East,8.0,401.71,3213.68
ORD000992,2023-03-02,ThetaPen,Office Supplies,North,10.0,350.4,3504.0
ORD000993,2023-10-25,KappaMug,Home,North,8.0,143.35,1146.8
ORD000994,2023-04-10,IotaLamp,Home,North,7.0,299.21,2094.47
ORD000995,2023-09-29,OmegaChair,Furniture,West,1.0,186.88,186.88
ORD000996,2023-03-19,GammaHeadset,Accessories,South,6.0,54.88,329.28
ORD000997,2023-07-29,KappaMug,Home,West,3.0,459.48,1378.44
ORD000998,2023-06-11,GammaHeadset,Accessories,North,8.0,77.04,616.32
ORD000999,2023-06-20,GammaHeadset,Accessories,East,1.0,475.62,475.62
ORD001000,2023-01-03,ThetaPen,Office Supplies,East,4.0,228.54,914.16
ORD001001,2023-03-28,KappaMug,Home,South,8.0,100.72,805.76
ORD001002,2023-02-15,GammaHeadset,Accessories,West,7.0,275.53,1928.71
ORD001003,2023-07-26,ZetaNotebook,Office Supplies,West,7.0,437.74,3064.18
ORD001004,2023-01-03,AlphaPhone,Electronics,South,6.0,368.79,2212.74
ORD001005,2023-01-08,SigmaDesk,Furniture,South,1.0,405.21,405.21
ORD001006,2023-12-13,AlphaPhone,Electronics,South,4.0,332.8,1331.2
ORD001007,2023-12-22,SigmaDesk,Furniture,East,3.0,349.22,1047.66
ORD001008,2023-02-22,ZetaNotebook,Office Supplies,East,3.0,426.11,1278.33
ORD001009,2023-02-03,AlphaPhone,Electronics,East,5.0,132.34,661.7
ORD001010,2023-08-22,IotaLamp,Home,East,7.0,249.82,1748.74
ORD001011,2023-12-18,GammaHeadset,Accessories,East,8.0,118.39,947.12
ORD001012,2023-07-03,DeltaCharger,Accessories,South,7.0,493.96,3457.72
ORD001013,2023-01-10,DeltaCharger,Accessories,South,3.0,472.59,1417.77
ORD001014,2023-04-19,AlphaPhone,Electronics,South,2.0,29.32,58.64
ORD001015,2023-07-07,AlphaPhone,Electronics,West,5.0,355.73,1778.65
ORD001016,2023-10-01,KappaMug,Home,North,10.0,463.37,4633.7
ORD001017,2023-01-25,BetaLaptop,Electronics,North,1.0,98.48,98.48
ORD001018,2023-12-20,BetaLaptop,Electronics,West,8.0,288.29,2306.32
ORD001019,2023-07-14,BetaLaptop,Electronics,East,8.0,458.59,3668.72
ORD001020,2023-12-26,GammaHeadset,Accessories,South,1.0,26.63,26.63
ORD001021,2023-06-04,ZetaNotebook,Office Supplies,North,9.0,351.74,3165.66
ORD001022,2023-05-19,KappaMug,Home,South,7.0,155.7,1089.9
ORD001023,2023-02-23,IotaLamp,Home,North,5.0,462.95,2314.75
ORD001024,2023-02-28,BetaLaptop,Electronics,West,4.0,485.82,1943.28
ORD001025,2023-11-08,DeltaCharger,Accessories,East,9.0,472.69,4254.21
ORD001026,2023-04-14,SigmaDesk,Furniture,West,5.0,242.36,1211.8
ORD001027,2023-03-24,AlphaPhone,Electronics,West,4.0,432.4,1729.6
ORD001028,2023-12-19,ThetaPen,Office Supplies,East,4.0,423.83,1695.32
ORD001029,2023-01-02,AlphaPhone,Electronics,North,2.0,166.36,332.72
ORD001030,2023-10-21,ThetaPen,Office Supplies,South,2.0,416.17,832.34
ORD001031,2023-09-19,BetaLaptop,Electronics,North,5.0,28.13,140.65
ORD001032,2023-11-26,DeltaCharger,Accessories,West,5.0,302.17,1510.85
ORD001033,2023-05-16,ThetaPen,Office Supplies,North,2.0,122.7,245.4
ORD001034,2023-03-31,AlphaPhone,Electronics,East,6.0,69.08,414.48
ORD001035,2023-12-13,SigmaDesk,Furniture,West,2.0,47.71,95.42
ORD001036,2023-02-18,AlphaPhone,Electronics,North,3.0,351.18,1053.54
ORD001037,2023-12-06,GammaHeadset,Accessories,East,6.0,176.54,1059.24
ORD001038,2023-08-13,KappaMug,Home,East,2.0,365.14,730.28
ORD001039,2023-07-10,SigmaDesk,Furniture,South,2.0,42.02,84.04
ORD001040,2023-07-25,ZetaNotebook,Office Supplies,West,5.0,164.49,822.45
ORD001041,2023-07-17,ThetaPen,Office Supplies,West,3.0,274.35,823.05
ORD001042,2023-02-27,GammaHeadset,Accessories,North,3.0,397.45,1192.35
ORD001043,2023-02-23,ZetaNotebook,Office Supplies,West,10.0,166.19,1661.9
