OrderID,OrderDate,ProductName,Category,Region,Quantity,Price,Revenue,Month
ORD000647,2023-05-17,ZetaNotebook,Office Supplies,North,6,300.86,1805.16,2023-05
ORD000648,2023-07-27,ThetaPen,Office Supplies,South,4,342.76,1371.04,2023-07
ORD000649,2023-06-03,BetaLaptop,Electronics,North,2,396.69,793.38,2023-06
ORD000650,2023-07-27,ZetaNotebook,Office Supplies,West,9,254.24,2288.16,2023-07
ORD000651,2023-09-01,AlphaPhone,Electronics,North,3,52.59,157.77,2023-09
ORD000652,2023-02-12,ThetaPen,Office Supplies,West,6,273.18,1639.08,2023-02
ORD000653,2023-10-17,BetaLaptop,Electronics,North,4,297.55,1190.2,2023-10
ORD000654,2023-04-19,KappaMug,Home,West,5,375.27,1876.35,2023-04
ORD000655,2023-01-24,BetaLaptop,Electronics,East,9,221.51,1993.59,2023-01
ORD000656,2023-10-16,AlphaPhone,Electronics,South,6,72.51,435.06,2023-10
ORD000657,2023-01-09,DeltaCharger,Accessories,South,7,149.05,1043.35,2023-01
ORD000658,2023-02-09,OmegaChair,Furniture,South,10,187.91,1879.1,2023-02
ORD000659,2023-05-04,KappaMug,Home,West,9,326.5,2938.5,2023-05
ORD000660,2023-06-19,ZetaNotebook,Office Supplies,South,2,289.68,579.36,2023-06
ORD000661,2023-09-14,SigmaDesk,Furniture,North,2,184.49,368.98,2023-09
ORD000662,2023-08-12,DeltaCharger,Accessories,North,6,493.39,2960.34,2023-08
ORD000663,2023-11-06,KappaMug,Home,West,6,306.83,1840.98,2023-11
ORD000664,2023-01-16,OmegaChair,Furniture,West,8,126.24,1009.92,2023-01
ORD000665,2023-04-27,SigmaDesk,Furniture,West,7,59.87,419.09,2023-04
ORD000666,2023-04-06,KappaMug,Home,West,2,84.9,169.8,2023-04
ORD000667,2023-11-13,OmegaChair,Furniture,South,2,130.52,261.04,2023-11
ORD000668,2023-02-12,OmegaChair,Furniture,South,7,88.73,621.11,2023-02
ORD000669,2023-12-31,GammaHeadset,Accessories,West,6,101.42,608.52,2023-12
ORD000670,2023-07-04,BetaLaptop,Electronics,North,1,149.7,149.7,2023-07
ORD000671,2023-06-07,ThetaPen,Office Supplies,East,5,94.95,474.75,2023-06
ORD000672,2023-02-22,GammaHeadset,Accessories,North,3,449.42,1348.26,2023-02
ORD000673,2023-08-09,ThetaPen,Office Supplies,West,2,49.31,98.62,2023-08
ORD000674,2023-01-14,BetaLaptop,Electronics,East,9,267.01,2403.09,2023-01
ORD000675,2023-02-17,KappaMug,Home,East,7,211.09,1477.63,2023-02
ORD000676,2023-01-07,OmegaChair,Furniture,West,7,491.37,3439.59,2023-01
ORD000677,2023-02-13,IotaLamp,Home,South,10,64.9,649.0,2023-02
ORD000678,2023-09-24,GammaHeadset,Accessories,West,3,204.95,614.85,2023-09
ORD000679,2023-03-13,OmegaChair,Furniture,East,5,485.04,2425.2,2023-03
ORD000680,2023-09-10,GammaHeadset,Accessories,North,3,434.1,1302.3,2023-09
ORD000681,2023-08-11,OmegaChair,Furniture,West,5,410.37,2051.85,2023-08
ORD000682,2023-09-05,BetaLaptop,Electronics,East,5,136.37,681.85,2023-09
ORD000683,2023-05-07,ThetaPen,Office Supplies,South,8,93.73,749.84,2023-05
ORD000684,2023-02-24,GammaHeadset,Accessories,East,1,337.64,337.64,2023-02
ORD000685,2023-07-22,SigmaDesk,Furniture,West,6,465.39,2792.34,2023-07
ORD000686,2023-08-14,SigmaDesk,Furniture,West,10,282.81,2828.1,2023-08
ORD000687,2023-03-11,OmegaChair,Furniture,East,10,290.09,2900.9,2023-03
ORD000688,2023-12-22,DeltaCharger,Accessories,West,6,147.19,883.14,2023-12
ORD000689,2023-04-01,ZetaNotebook,Office Supplies,East,5,387.05,1935.25,2023-04
ORD000690,2023-12-22,ThetaPen,Office Supplies,South,6,101.65,609.9,2023-12
ORD000691,2023-07-12,OmegaChair,Furniture,West,6,168.6,1011.6,2023-07
ORD000692,2023-02-28,KappaMug,Home,South,10,218.46,2184.6,2023-02
ORD000693,2023-10-07,GammaHeadset,Accessories,North,8,258.73,2069.84,2023-10
ORD000694,2023-12-29,DeltaCharger,Accessories,West,5,128.78,643.9,2023-12
ORD000695,2023-12-21,BetaLaptop,Electronics,West,8,66.27,530.16,2023-12
ORD000696,2023-03-13,OmegaChair,Furniture,South,5,309.2,1546.0,2023-03
ORD000697,2023-12-04,GammaHeadset,Accessories,West,7,151.43,1060.01,2023-12
ORD000698,2023-02-07,ThetaPen,Office Supplies,West,10,294.81,2948.1,2023-02
ORD000699,2023-07-25,IotaLamp,Home,West,9,85.64,770.76,2023-07
ORD000700,2023-01-19,SigmaDesk,Furniture,North,2,245.76,491.52,2023-01
ORD000701,2023-05-08,SigmaDesk,Furniture,South,10,270.97,2709.7,2023-05
ORD000702,2023-01-23,KappaMug,Home,West,6,35.39,212.34,2023-01
ORD000703,2023-08-09,BetaLaptop,Electronics,North,2,174.94,349.88,2023-08
ORD000704,2023-05-13,DeltaCharger,Accessories,South,8,75.86,606.88,2023-05
ORD000705,2023-07-11,ZetaNotebook,Office Supplies,West,10,41.05,410.5,2023-07
ORD000706,2023-12-20,IotaLamp,Home,South,6,495.08,2970.48,2023-12
ORD000707,2023-01-13,ThetaPen,Office Supplies,North,5,167.95,839.75,2023-01
ORD000708,2023-08-01,BetaLaptop,Electronics,North,3,406.84,1220.52,2023-08
ORD000709,2023-06-28,OmegaChair,Furniture,East,8,134.77,1078.16,2023-06
ORD000710,2023-04-16,IotaLamp,Home,West,6,343.94,2063.64,2023-04
ORD000711,2023-09-01,BetaLaptop,Electronics,West,8,382.51,3060.08,2023-09
ORD000712,2023-06-13,BetaLaptop,Electronics,East,1,301.86,301.86,2023-06
ORD000713,2023-12-30,BetaLaptop,Electronics,North,6,241.07,1446.42,2023-12
ORD000714,2023-11-28,BetaLaptop,Electronics,South,4,211.8,847.2,2023-11
ORD000715,2023-09-22,GammaHeadset,Accessories,South,6,180.95,1085.7,2023-09
ORD000716,2023-10-14,ZetaNotebook,Office Supplies,West,4,465.47,1861.88,2023-10
ORD000717,2023-07-27,GammaHeadset,Accessories,South,7,417.0,2919.0,2023-07
ORD000718,2023-07-22,AlphaPhone,Electronics,South,8,482.86,3862.88,2023-07
ORD000719,2023-10-31,ZetaNotebook,Office Supplies,West,1,70.91,70.91,2023-10
ORD000720,2023-12-27,DeltaCharger,Accessories,South,5,368.13,1840.65,2023-12
ORD000721,2023-12-27,BetaLaptop,Electronics,North,9,469.79,4228.11,2023-12
ORD000722,2023-04-06,SigmaDesk,Furniture,East,4,98.8,395.2,2023-04
ORD000723,2023-08-23,BetaLaptop,Electronics,East,8,42.58,340.64,2023-08
ORD000724,2023-09-28,SigmaDesk,Furniture,West,10,373.15,3731.5,2023-09
ORD000725,2023-07-20,KappaMug,Home,North,6,291.49,1748.94,2023-07
ORD000726,2023-06-30,ThetaPen,Office Supplies,South,5,422.5,2112.5,2023-06
ORD000727,2023-11-11,KappaMug,Home,North,3,78.49,235.47,2023-11
ORD000728,2023-06-10,BetaLaptop,Electronics,South,5,399.68,1998.4,2023-06
ORD000729,2023-03-01,GammaHeadset,Accessories,East,3,108.8,326.4,2023-03
ORD000730,2023-09-19,ZetaNotebook,Office Supplies,West,10,90.19,901.9,2023-09
ORD000731,2023-03-12,KappaMug,Home,West,7,90.49,633.43,2023-03
ORD000732,2023-04-06,ThetaPen,Office Supplies,South,9,409.14,3682.26,2023-04
ORD000733,2023-03-27,ThetaPen,Office Supplies,East,3,335.95,1007.85,2023-03
ORD000734,2023-04-06,SigmaDesk,Furniture,West,10,266.3,2663.0,2023-04
ORD000735,2023-01-28,SigmaDesk,Furniture,North,8,185.83,1486.64,2023-01
ORD000736,2023-03-11,DeltaCharger,Accessories,West,9,439.83,3958.47,2023-03
ORD000737,2023-09-16,ThetaPen,Office Supplies,West,8,202.3,1618.4,2023-09
ORD000738,2023-08-01,ThetaPen,Office Supplies,West,3,410.13,1230.39,2023-08
ORD000739,2023-02-12,KappaMug,Home,North,4,225.18,900.72,2023-02
ORD000740,2023-05-30,AlphaPhone,Electronics,East,4,194.7,778.8,2023-05
ORD000741,2023-10-03,OmegaChair,Furniture,South,8,236.71,1893.68,2023-10
ORD000742,2023-10-17,ThetaPen,Office Supplies,North,10,157.68,1576.8,2023-10
ORD000743,2023-02-28,OmegaChair,Furniture,East,9,376.33,3386.97,2023-02
ORD000744,2023-01-22,ThetaPen,Office Supplies,South,7,256.33,1794.31,2023-01
ORD000745,2023-02-22,DeltaCharger,Accessories,East,1,123.78,123.78,2023-02
ORD000746,2023-08-19,OmegaChair,Furniture,East,2,450.79,901.58,2023-08
ORD000747,2023-08-13,BetaLaptop,Electronics,South,4,198.11,792.44,2023-08
ORD000748,2023-10-29,SigmaDesk,Furniture,West,3,276.34,829.02,2023-10
ORD000749,2023-11-12,GammaHeadset,Accessories,South,4,454.17,1816.68,2023-11
ORD000750,2023-01-31,KappaMug,Home,East,9,315.88,2842.92,2023-01
ORD000751,2023-05-24,KappaMug,Home,South,6,67.28,403.68,2023-05
ORD000752,2023-12-27,OmegaChair,Furniture,East,10,470.52,4705.2,2023-12
ORD000753,2023-05-17,IotaLamp,Home,North,3,317.58,952.74,2023-05
ORD000754,2023-07-30,AlphaPhone,Electronics,East,3,174.1,522.3,2023-07
ORD000755,2023-12-26,GammaHeadset,Accessories,South,3,78.24,234.72,2023-12
ORD000756,2023-12-31,SigmaDesk,Furniture,South,7,399.07,2793.49,2023-12
ORD000757,2023-09-08,GammaHeadset,Accessories,East,7,313.84,2196.88,2023-09
ORD000758,2023-07-12,ThetaPen,Office Supplies,North,2,271.4,542.8,2023-07
ORD000759,2023-07-26,IotaLamp,Home,East,6,448.01,2688.06,2023-07
ORD000760,2023-08-21,ThetaPen,Office Supplies,East,10,396.41,3964.1,2023-08
ORD000761,2023-01-02,BetaLaptop,Electronics,West,6,84.32,505.92,2023-01
ORD000762,2023-02-02,IotaLamp,Home,West,4,162.74,650.96,2023-02
ORD000763,2023-08-08,DeltaCharger,Accessories,West,5,131.76,658.8,2023-08
ORD000764,2023-06-15,OmegaChair,Furniture,East,9,374.53,3370.77,2023-06
ORD000765,2023-10-23,GammaHeadset,Accessories,West,6,26.43,158.58,2023-10
ORD000766,2023-12-16,AlphaPhone,Electronics,North,2,289.25,578.5,2023-12
ORD000767,2023-11-17,ThetaPen,Office Supplies,North,2,383.6,767.2,2023-11
ORD000768,2023-03-22,ThetaPen,Office Supplies,West,1,439.62,439.62,2023-03
ORD000769,2023-08-08,DeltaCharger,Accessories,South,5,177.62,888.1,2023-08
ORD000770,2023-03-23,OmegaChair,Furniture,North,6,412.42,2474.52,2023-03
ORD000771,2023-05-09,BetaLaptop,Electronics,East,3,64.21,192.63,2023-05
ORD000772,2023-01-27,ZetaNotebook,Office Supplies,East,4,424.76,1699.04,2023-01
ORD000773,2023-08-08,BetaLaptop,Electronics,North,1,72.47,72.47,2023-08
ORD000774,2023-04-20,ThetaPen,Office Supplies,North,3,204.67,614.01,2023-04
ORD000775,2023-10-31,DeltaCharger,Accessories,West,1,400.67,400.67,2023-10
ORD000776,2023-01-05,SigmaDesk,Furniture,North,7,83.46,584.22,2023-01
ORD000777,2023-12-22,GammaHeadset,Accessories,West,2,122.33,244.66,2023-12
ORD000778,2023-04-28,ZetaNotebook,Office Supplies,North,2,363.9,727.8,2023-04
ORD000779,2023-02-22,SigmaDesk,Furniture,East,5,257.89,1289.45,2023-02
ORD000780,2023-03-12,ZetaNotebook,Office Supplies,South,3,324.16,972.48,2023-03
ORD000781,2023-02-05,IotaLamp,Home,North,10,350.03,3500.3,2023-02
ORD000782,2023-11-29,GammaHeadset,Accessories,West,6,275.93,1655.58,2023-11
ORD000783,2023-04-20,GammaHeadset,Accessories,West,10,133.38,1333.8,2023-04
ORD000784,2023-12-18,ThetaPen,Office Supplies,South,2,179.39,358.78,2023-12
ORD000785,2023-02-21,GammaHeadset,Accessories,North,10,98.98,989.8,2023-02
ORD000786,2023-07-16,SigmaDesk,Furniture,West,6,455.14,2730.84,2023-07
ORD000787,2023-03-13,DeltaCharger,Accessories,East,2,295.86,591.72,2023-03
ORD000788,2023-05-08,IotaLamp,Home,East,1,206.42,206.42,2023-05
ORD000789,2023-12-04,OmegaChair,Furniture,South,9,236.38,2127.42,2023-12
ORD000790,2023-11-07,IotaLamp,Home,South,7,474.17,3319.19,2023-11
ORD000791,2023-06-01,AlphaPhone,Electronics,South,8,85.14,681.12,2023-06
ORD000792,2023-07-17,BetaLaptop,Electronics,South,8,297.25,2378.0,2023-07
ORD000793,2023-11-23,KappaMug,Home,North,9,257.89,2321.01,2023-11
ORD000794,2023-01-07,SigmaDesk,Furniture,East,3,309.61,928.83,2023-01
ORD000795,2023-07-18,KappaMug,Home,West,6,18.87,113.22,2023-07
ORD000796,2023-10-07,GammaHeadset,Accessories,West,2,437.34,874.68,2023-10
ORD000797,2023-01-09,KappaMug,Home,North,1,466.74,466.74,2023-01
ORD000798,2023-05-15,DeltaCharger,Accessories,North,1,286.92,286.92,2023-05
ORD000799,2023-07-23,IotaLamp,Home,East,9,351.36,3162.24,2023-07
ORD000800,2023-08-01,ZetaNotebook,Office Supplies,West,2,462.02,924.04,2023-08
ORD000801,2023-11-24,IotaLamp,Home,South,5,356.55,1782.75,2023-11
ORD000802,2023-02-12,OmegaChair,Furniture,North,9,84.74,762.66,2023-02
ORD000803,2023-04-15,GammaHeadset,Accessories,East,7,292.38,2046.66,2023-04
ORD000804,2023-10-28,BetaLaptop,Electronics,East,7,307.29,2151.03,2023-10
ORD000805,2023-05-03,AlphaPhone,Electronics,South,2,217.82,435.64,2023-05
ORD000806,2023-08-11,BetaLaptop,Electronics,West,10,370.86,3708.6,2023-08
ORD000807,2023-11-08,AlphaPhone,Electronics,East,3,467.84,1403.52,2023-11
ORD000808,2023-03-03,AlphaPhone,Electronics,South,1,463.53,463.53,2023-03
ORD000809,2023-03-25,ThetaPen,Office Supplies,East,9,230.91,2078.19,2023-03
ORD000810,2023-09-22,OmegaChair,Furniture,South,6,65.49,392.94,2023-09
ORD000811,2023-03-06,OmegaChair,Furniture,North,1,492.57,492.57,2023-03
ORD000812,2023-06-21,ZetaNotebook,Office Supplies,East,9,421.06,3789.54,2023-06
ORD000813,2023-02-02,OmegaChair,Furniture,North,8,71.08,568.64,2023-02
ORD000814,2023-08-22,IotaLamp,Home,East,1,461.21,461.21,2023-08
ORD000815,2023-09-13,KappaMug,Home,South,6,436.25,2617.5,2023-09
ORD000816,2023-03-22,OmegaChair,Furniture,North,10,264.23,2642.3,2023-03
ORD000817,2023-12-12,BetaLaptop,Electronics,South,9,299.72,2697.48,2023-12
ORD000818,2023-01-02,AlphaPhone,Electronics,North,4,205.51,822.04,2023-01
ORD000819,2023-01-24,ThetaPen,Office Supplies,East,7,36.83,257.81,2023-01
ORD000820,2023-03-18,GammaHeadset,Accessories,North,9,174.25,1568.25,2023-03
ORD000821,2023-12-02,ZetaNotebook,Office Supplies,South,6,403.4,2420.4,2023-12
ORD000822,2023-05-08,ZetaNotebook,Office Supplies,East,5,12.27,61.35,2023-05
ORD000823,2023-02-09,KappaMug,Home,East,2,173.41,346.82,2023-02
ORD000824,2023-09-15,AlphaPhone,Electronics,South,4,205.1,820.4,2023-09
ORD000825,2023-09-22,AlphaPhone,Electronics,West,2,273.32,546.64,2023-09
ORD000826,2023-08-27,OmegaChair,Furniture,East,6,460.73,2764.38,2023-08
ORD000827,2023-02-14,IotaLamp,Home,West,1,179.71,179.71,2023-02
ORD000828,2023-07-08,DeltaCharger,Accessories,East,10,180.01,1800.1,2023-07
ORD000829,2023-06-05,KappaMug,Home,South,8,371.38,2971.04,2023-06
ORD000830,2023-07-08,KappaMug,Home,West,4,231.59,926.36,2023-07
ORD000831,2023-10-07,DeltaCharger,Accessories,South,1,120.06,120.06,2023-10
ORD000832,2023-07-29,AlphaPhone,Electronics,South,9,231.7,2085.3,2023-07
ORD000833,2023-06-27,AlphaPhone,Electronics,East,1,79.02,79.02,2023-06
ORD000834,2023-12-03,ZetaNotebook,Office Supplies,East,2,96.43,192.86,2023-12
ORD000835,2023-04-16,IotaLamp,Home,South,7,254.2,1779.4,2023-04
ORD000836,2023-09-09,AlphaPhone,Electronics,South,5,215.27,1076.35,2023-09
ORD000837,2023-02-17,AlphaPhone,Electronics,South,9,458.27,4124.43,2023-02
ORD000838,2023-07-31,SigmaDesk,Furniture,West,2,187.57,375.14,2023-07
ORD000839,2023-10-25,BetaLaptop,Electronics,South,7,294.49,2061.43,2023-10
ORD000840,2023-02-08,KappaMug,Home,North,7,319.81,2238.67,2023-02
ORD000841,2023-12-06,GammaHeadset,Accessories,South,5,16.42,82.1,2023-12
ORD000842,2023-05-14,SigmaDesk,Furniture,West,6,335.13,2010.78,2023-05
ORD000843,2023-06-12,ThetaPen,Office Supplies,East,4,97.24,388.96,2023-06
ORD000844,2023-02-08,DeltaCharger,Accessories,South,10,480.92,4809.2,2023-02
ORD000845,2023-02-25,GammaHeadset,Accessories,North,3,82.84,248.52,2023-02
ORD000846,2023-08-19,ThetaPen,Office Supplies,East,7,213.17,1492.19,2023-08
ORD000847,2023-03-03,IotaLamp,Home,East,4,51.82,207.28,2023-03
ORD000848,2023-08-20,OmegaChair,Furniture,West,5,498.47,2492.35,2023-08
ORD000849,2023-03-03,BetaLaptop,Electronics,South,5,256.08,1280.4,2023-03
ORD000850,2023-12-27,KappaMug,Home,North,4,301.74,1206.96,2023-12
ORD000851,2023-06-17,GammaHeadset,Accessories,North,4,42.87,171.48,2023-06
ORD000852,2023-07-02,ZetaNotebook,Office Supplies,North,5,377.48,1887.4,2023-07
ORD000853,2023-05-14,GammaHeadset,Accessories,North,7,112.85,789.95,2023-05
ORD000854,2023-08-20,IotaLamp,Home,South,2,450.05,900.1,2023-08
ORD000855,2023-08-25,BetaLaptop,Electronics,South,2,110.52,221.04,2023-08
ORD000856,2023-01-07,AlphaPhone,Electronics,South,3,103.44,310.32,2023-01
ORD000857,2023-04-12,ZetaNotebook,Office Supplies,East,2,27.91,55.82,2023-04
ORD000858,2023-10-26,KappaMug,Home,East,2,241.31,482.62,2023-10
ORD000859,2023-01-12,BetaLaptop,Electronics,South,8,286.77,2294.16,2023-01
ORD000860,2023-03-07,BetaLaptop,Electronics,East,2,42.2,84.4,2023-03
ORD000861,2023-01-22,ThetaPen,Office Supplies,North,3,390.01,1170.03,2023-01
ORD000862,2023-10-21,ZetaNotebook,Office Supplies,West,8,232.11,1856.88,2023-10
ORD000863,2023-01-16,ZetaNotebook,Office Supplies,West,3,266.95,800.85,2023-01
ORD000864,2023-07-01,DeltaCharger,Accessories,South,5,225.97,1129.85,2023-07
ORD000865,2023-05-24,ThetaPen,Office Supplies,South,1,206.37,206.37,2023-05
ORD000866,2023-11-11,KappaMug,Home,South,5,284.22,1421.1,2023-11
ORD000867,2023-09-13,ZetaNotebook,Office Supplies,West,1,86.07,86.07,2023-09
ORD000868,2023-02-14,OmegaChair,Furniture,West,3,99.14,297.42,2023-02
ORD000869,2023-08-03,DeltaCharger,Accessories,South,9,432.27,3890.43,2023-08
ORD000870,2023-01-10,ZetaNotebook,Office Supplies,East,8,473.6,3788.8,2023-01
ORD000871,2023-10-06,ThetaPen,Office Supplies,East,10,192.92,1929.2,2023-10
ORD000872,2023-09-15,SigmaDesk,Furniture,West,5,142.66,713.3,2023-09
ORD000873,2023-04-03,AlphaPhone,Electronics,East,10,325.56,3255.6,2023-04
ORD000874,2023-04-23,AlphaPhone,Electronics,East,1,210.28,210.28,2023-04
ORD000875,2023-08-30,IotaLamp,Home,East,10,22.44,224.4,2023-08
ORD000876,2023-04-30,GammaHeadset,Accessories,North,4,86.51,346.04,2023-04
ORD000877,2023-12-03,DeltaCharger,Accessories,East,9,360.83,3247.47,2023-12
ORD000878,2023-01-29,DeltaCharger,Accessories,West,6,332.87,1997.22,2023-01
ORD000879,2023-03-30,GammaHeadset,Accessories,South,10,23.28,232.8,2023-03
ORD000880,2023-06-12,SigmaDesk,Furniture,North,6,118.77,712.62,2023-06
ORD000881,2023-10-18,KappaMug,Home,South,10,123.23,1232.3,2023-10
ORD000882,2023-04-07,ThetaPen,Office Supplies,East,3,339.23,1017.69,2023-04
ORD000883,2023-09-09,AlphaPhone,Electronics,North,1,19.66,19.66,2023-09
ORD000884,2023-04-30,KappaMug,Home,South,1,61.01,61.01,2023-04
ORD000885,2023-09-27,ThetaPen,Office Supplies,North,6,401.96,2411.76,2023-09
ORD000886,2023-11-11,DeltaCharger,Accessories,South,6,97.49,584.94,2023-11
ORD000887,2023-04-01,SigmaDesk,Furniture,North,1,329.85,329.85,2023-04
ORD000888,2023-03-17,KappaMug,Home,South,2,126.71,253.42,2023-03
ORD000889,2023-09-27,SigmaDesk,Furniture,North,6,58.73,352.38,2023-09
ORD000890,2023-12-27,ZetaNotebook,Office Supplies,North,6,129.15,774.9,2023-12
ORD000891,2023-06-04,SigmaDesk,Furniture,South,3,363.91,1091.73,2023-06
ORD000892,2023-08-12,ThetaPen,Office Supplies,East,3,429.29,1287.87,2023-08
ORD000893,2023-12-29,IotaLamp,Home,East,4,416.81,1667.24,2023-12
ORD000894,2023-12-07,KappaMug,Home,South,7,204.62,1432.34,2023-12
ORD000895,2023-06-07,OmegaChair,Furniture,South,3,337.36,1012.08,2023-06
ORD000896,2023-01-01,KappaMug,Home,West,10,110.44,1104.4,2023-01
ORD000897,2023-01-17,GammaHeadset,Accessories,East,10,153.64,1536.4,2023-01
ORD000898,2023-04-24,KappaMug,Home,North,8,449.2,3593.6,2023-04
ORD000899,2023-03-14,SigmaDesk,Furniture,North,4,16.37,65.48,2023-03
ORD000900,2023-06-27,SigmaDesk,Furniture,South,2,51.9,103.8,2023-06
ORD000901,2023-12-29,SigmaDesk,Furniture,West,1,111.86,111.86,2023-12
ORD000902,2023-05-16,DeltaCharger,Accessories,South,2,23.0,46.0,2023-05
ORD000903,2023-06-29,OmegaChair,Furniture,North,1,98.9,98.9,2023-06
ORD000904,2023-01-25,ZetaNotebook,Office Supplies,West,7,295.69,2069.83,2023-01
ORD000905,2023-03-27,ZetaNotebook,Office Supplies,West,7,216.5,1515.5,2023-03
ORD000906,2023-06-29,IotaLamp,Home,West,2,447.41,894.82,2023-06
ORD000907,2023-09-03,KappaMug,Home,South,3,410.55,1231.65,2023-09
ORD000908,2023-08-20,BetaLaptop,Electronics,North,5,177.49,887.45,2023-08
ORD000909,2023-01-11,SigmaDesk,Furniture,East,2,137.12,274.24,2023-01
ORD000910,2023-02-07,SigmaDesk,Furniture,South,7,196.05,1372.35,2023-02
ORD000911,2023-03-24,BetaLaptop,Electronics,North,6,299.24,1795.44,2023-03
ORD000912,2023-11-01,KappaMug,Home,West,1,141.35,141.35,2023-11
ORD000913,2023-08-09,GammaHeadset,Accessories,West,3,315.83,947.49,2023-08
ORD000914,2023-01-28,BetaLaptop,Electronics,East,4,210.61,842.44,2023-01
ORD000915,2023-04-08,ZetaNotebook,Office Supplies,East,5,280.5,1402.5,2023-04
ORD000916,2023-06-02,DeltaCharger,Accessories,North,1,223.7,223.7,2023-06
ORD000917,2023-07-21,KappaMug,Home,West,3,154.29,462.87,2023-07
ORD000918,2023-01-28,SigmaDesk,Furniture,North,7,474.74,3323.18,2023-01
ORD000919,2023-02-14,OmegaChair,Furniture,West,4,384.17,1536.68,2023-02
ORD000920,2023-02-19,AlphaPhone,Electronics,South,3,78.66,235.98,2023-02
ORD000921,2023-11-23,OmegaChair,Furniture,North,8,435.55,3484.4,2023-11
ORD000922,2023-03-01,OmegaChair,Furniture,West,8,248.84,1990.72,2023-03
ORD000923,2023-09-08,OmegaChair,Furniture,North,9,448.33,4034.97,2023-09
ORD000924,2023-07-18,GammaHeadset,Accessories,East,7,401.93,2813.51,2023-07
ORD000925,2023-07-09,GammaHeadset,Accessories,West,1,218.35,218.35,2023-07
ORD000926,2023-05-15,ThetaPen,Office Supplies,West,5,21.01,105.05,2023-05
ORD000927,2023-04-26,OmegaChair,Furniture,North,3,141.65,424.95,2023-04
ORD000928,2023-12-23,BetaLaptop,Electronics,North,6,275.4,1652.4,2023-12
ORD000929,2023-10-05,ZetaNotebook,Office Supplies,South,9,320.4,2883.6,2023-10
ORD000930,2023-02-01,ZetaNotebook,Office Supplies,West,9,136.36,1227.24,2023-02
ORD000931,2023-12-18,ThetaPen,Office Supplies,South,8,78.28,626.24,2023-12
ORD000932,2023-06-03,BetaLaptop,Electronics,West,1,419.12,419.12,2023-06
ORD000933,2023-09-15,KappaMug,Home,South,2,492.36,984.72,2023-09
ORD000934,2023-08-18,GammaHeadset,Accessories,South,4,267.59,1070.36,2023-08
ORD000935,2023-04-09,GammaHeadset,Accessories,North,7,94.12,658.84,2023-04
ORD000936,2023-02-10,ZetaNotebook,Office Supplies,South,3,143.43,430.29,2023-02
ORD000937,2023-11-01,OmegaChair,Furniture,East,2,19.01,38.02,2023-11
ORD000938,2023-02-14,ZetaNotebook,Office Supplies,West,9,458.01,4122.09,2023-02
ORD000939,2023-06-16,OmegaChair,Furniture,West,1,67.7,67.7,2023-06
ORD000940,2023-12-25,KappaMug,Home,West,2,292.49,584.98,2023-12
ORD000941,2023-08-01,GammaHeadset,Accessories,South,10,144.29,1442.9,2023-08
ORD000942,2023-10-29,KappaMug,Home,North,2,281.55,563.1,2023-10
ORD000943,2023-10-16,BetaLaptop,Electronics,East,9,329.2,2962.8,2023-10
ORD000944,2023-06-26,ZetaNotebook,Office Supplies,East,7,416.57,2915.99,2023-06
ORD000945,2023-12-02,ThetaPen,Office Supplies,West,1,111.15,111.15,2023-12
ORD000946,2023-03-30,OmegaChair,Furniture,West,3,15.39,46.17,2023-03
ORD000947,2023-11-13,KappaMug,Home,West,1,77.07,77.07,2023-11
ORD000948,2023-07-22,SigmaDesk,Furniture,South,1,451.01,451.01,2023-07
ORD000949,2023-09-01,OmegaChair,Furniture,East,1,438.21,438.21,2023-09
ORD000950,2023-06-22,OmegaChair,Furniture,East,5,302.73,1513.65,2023-06
ORD000951,2023-09-09,BetaLaptop,Electronics,South,3,304.25,912.75,2023-09
ORD000952,2023-06-03,ThetaPen,Office Supplies,East,5,335.87,1679.35,2023-06
ORD000953,2023-08-02,KappaMug,Home,North,4,95.93,383.72,2023-08
ORD000954,2023-08-15,DeltaCharger,Accessories,West,8,458.06,3664.48,2023-08
ORD000955,2023-09-22,SigmaDesk,Furniture,North,9,215.2,1936.8,2023-09
ORD000956,2023-03-23,BetaLaptop,Electronics,East,9,197.74,1779.66,2023-03
ORD000957,2023-07-26,GammaHeadset,Accessories,North,3,264.27,792.81,2023-07
ORD000958,2023-04-09,DeltaCharger,Accessories,North,4,33.01,132.04,2023-04
ORD000959,2023-01-17,ThetaPen,Office Supplies,North,6,91.48,548.88,2023-01
ORD000960,2023-12-27,DeltaCharger,Accessories,East,6,371.64,2229.84,2023-12
ORD000961,2023-08-26,IotaLamp,Home,West,2,50.57,101.14,2023-08
ORD000962,2023-12-15,AlphaPhone,Electronics,South,6,305.54,1833.24,2023-12
ORD000963,2023-09-08,KappaMug,Home,West,3,130.22,390.66,2023-09
ORD000964,2023-08-31,KappaMug,Home,East,6,200.75,1204.5,2023-08
ORD000965,2023-03-25,OmegaChair,Furniture,North,5,151.46,757.3,2023-03
ORD000966,2023-01-15,ZetaNotebook,Office Supplies,North,3,184.28,552.84,2023-01
ORD000967,2023-10-20,DeltaCharger,Accessories,South,4,362.33,1449.32,2023-10
ORD000968,2023-12-13,DeltaCharger,Accessories,East,7,155.59,1089.13,2023-12
ORD000969,2023-09-20,AlphaPhone,Electronics,North,8,287.54,2300.32,2023-09
ORD000970,2023-03-09,GammaHeadset,Accessories,North,4,243.26,973.04,2023-03
