CustomerID,SignupDate,LastActiveDate,SubscriptionType,MonthlyFee,TotalMonthsActive,Churned,CustomerRevenue,SignupMonth,ChurnBinary
CUST_00589,2023-08-04,2024-07-15,Basic,37.93,13,Yes,493.09,2023-08,1
CUST_00590,2023-01-29,2023-06-21,Standard,73.71,24,Yes,1769.04,2023-01,1
CUST_00591,2022-03-22,2023-04-07,Premium,148.46,17,Yes,2523.82,2022-03,1
CUST_00592,2022-04-11,2022-08-07,Basic,36.77,14,Yes,514.7800000000001,2022-04,1
CUST_00593,2023-09-12,2024-10-22,Standard,79.07,20,Yes,1581.3999999999999,2023-09,1
CUST_00594,2022-01-31,2022-11-06,Standard,73.51,21,Yes,1543.71,2022-01,1
CUST_00595,2023-05-18,2023-08-17,Standard,66.59,8,Yes,532.72,2023-05,1
CUST_00596,2023-03-19,2023-09-09,Standard,67.58,6,Yes,405.48,2023-03,1
CUST_00597,2022-03-29,2023-01-25,Standard,73.94,20,Yes,1478.8,2022-03,1
CUST_00598,2022-03-17,2022-04-20,Premium,99.25,3,Yes,297.75,2022-03,1
CUST_00599,2023-10-12,2024-01-19,Premium,109.0,5,Yes,545.0,2023-10,1
CUST_00600,2022-04-04,2022-05-04,Basic,26.17,1,Yes,26.17,2022-04,1
CUST_00601,2022-10-04,2022-10-20,Standard,52.62,4,Yes,210.48,2022-10,1
CUST_00602,2023-04-05,2024-09-10,Standard,62.24,18,Yes,1120.32,2023-04,1
CUST_00603,2022-04-02,2023-01-10,Basic,21.86,12,Yes,262.32,2022-04,1
CUST_00604,2022-11-29,2022-12-05,Premium,107.51,13,Yes,1397.63,2022-11,1
CUST_00605,2022-03-28,2023-10-21,Standard,77.16,24,Yes,1851.84,2022-03,1
CUST_00606,2023-08-09,2023-11-03,Basic,33.71,17,Yes,573.07,2023-08,1
CUST_00607,2022-05-23,2022-10-24,Basic,25.37,9,Yes,228.33,2022-05,1
CUST_00608,2022-03-06,2022-06-25,Basic,25.52,6,Yes,153.12,2022-03,1
CUST_00609,2023-05-11,2023-06-26,Standard,57.55,3,Yes,172.64999999999998,2023-05,1
CUST_00610,2023-10-03,2024-08-02,Basic,32.33,16,Yes,517.28,2023-10,1
CUST_00611,2022-04-20,2022-07-06,Standard,50.2,5,Yes,251.0,2022-04,1
CUST_00612,2022-12-07,2023-12-31,Standard,74.12,20,Yes,1482.4,2022-12,1
CUST_00613,2023-03-27,2023-11-02,Standard,74.46,11,Yes,819.06,2023-03,1
CUST_00614,2023-09-01,2023-11-16,Premium,109.24,5,Yes,546.1999999999999,2023-09,1
CUST_00615,2022-07-25,2023-01-01,Premium,100.66,16,Yes,1610.56,2022-07,1
CUST_00616,2022-11-23,2023-08-01,Standard,79.03,10,Yes,790.3,2022-11,1
CUST_00617,2022-11-30,2023-04-22,Basic,36.33,13,Yes,472.28999999999996,2022-11,1
CUST_00618,2023-01-09,2023-05-08,Standard,66.92,4,Yes,267.68,2023-01,1
CUST_00619,2023-07-13,2024-01-03,Premium,136.06,6,Yes,816.36,2023-07,1
CUST_00620,2023-04-18,2023-11-18,Basic,28.77,23,Yes,661.71,2023-04,1
CUST_00621,2023-12-11,2024-02-01,Standard,70.19,3,Yes,210.57,2023-12,1
CUST_00622,2023-10-11,2024-02-11,Basic,25.05,10,Yes,250.5,2023-10,1
CUST_00623,2023-03-10,2023-04-16,Basic,28.98,13,Yes,376.74,2023-03,1
CUST_00624,2023-05-06,2024-06-19,Premium,122.06,19,Yes,2319.14,2023-05,1
CUST_00625,2023-03-05,2023-04-11,Premium,137.44,18,Yes,2473.92,2023-03,1
CUST_00626,2023-12-20,2024-03-16,Standard,53.28,18,Yes,959.04,2023-12,1
CUST_00627,2023-11-05,2024-11-02,Basic,23.33,22,Yes,513.26,2023-11,1
CUST_00628,2022-02-15,2023-03-31,Premium,148.01,19,Yes,2812.1899999999996,2022-02,1
CUST_00629,2023-03-17,2023-03-18,Standard,52.96,4,Yes,211.84,2023-03,1
CUST_00630,2023-06-07,2024-11-19,Basic,31.16,24,Yes,747.84,2023-06,1
CUST_00631,2023-08-13,2023-12-05,Premium,112.45,8,Yes,899.6,2023-08,1
CUST_00632,2023-11-27,2025-04-22,Standard,54.52,19,Yes,1035.88,2023-11,1
CUST_00633,2023-05-10,2023-06-16,Basic,28.32,4,Yes,113.28,2023-05,1
CUST_00634,2022-04-29,2022-09-21,Basic,26.97,24,Yes,647.28,2022-04,1
CUST_00635,2023-04-12,2023-08-23,Standard,64.49,7,Yes,451.42999999999995,2023-04,1
CUST_00636,2022-04-10,2023-04-14,Standard,70.9,15,Yes,1063.5,2022-04,1
CUST_00637,2022-03-10,2022-04-01,Standard,74.31,10,Yes,743.1,2022-03,1
CUST_00638,2022-01-24,2022-03-20,Basic,33.54,11,Yes,368.94,2022-01,1
CUST_00639,2022-09-07,2022-12-05,Basic,31.04,17,Yes,527.68,2022-09,1
CUST_00640,2023-07-28,2024-03-20,Standard,56.96,14,Yes,797.44,2023-07,1
CUST_00641,2023-10-07,2023-11-23,Standard,69.21,6,Yes,415.26,2023-10,1
CUST_00642,2023-02-10,2023-03-05,Standard,68.42,1,Yes,68.42,2023-02,1
CUST_00643,2023-04-06,2024-06-18,Basic,27.78,19,Yes,527.82,2023-04,1
CUST_00644,2022-08-08,2022-10-18,Premium,135.14,7,Yes,945.9799999999999,2022-08,1
CUST_00645,2023-08-15,2023-11-25,Basic,37.44,4,Yes,149.76,2023-08,1
CUST_00646,2023-01-10,2023-04-20,Basic,29.15,11,Yes,320.65,2023-01,1
CUST_00647,2023-11-18,2024-08-14,Standard,78.98,16,Yes,1263.68,2023-11,1
CUST_00648,2023-09-04,2024-07-12,Standard,61.78,13,Yes,803.14,2023-09,1
CUST_00649,2022-12-23,2023-08-14,Basic,32.35,12,Yes,388.20000000000005,2022-12,1
CUST_00650,2023-12-24,2024-02-05,Premium,130.33,10,Yes,1303.3000000000002,2023-12,1
CUST_00651,2022-05-01,2022-07-18,Standard,53.51,8,Yes,428.08,2022-05,1
CUST_00652,2023-12-12,2024-04-20,Standard,61.65,5,Yes,308.25,2023-12,1
CUST_00653,2022-05-22,2023-06-18,Premium,115.38,19,Yes,2192.22,2022-05,1
CUST_00654,2023-10-13,2024-04-07,Standard,66.65,18,Yes,1199.7,2023-10,1
CUST_00655,2022-10-23,2022-12-09,Standard,59.44,5,Yes,297.2,2022-10,1
CUST_00656,2023-09-27,2023-11-21,Standard,60.77,2,Yes,121.54,2023-09,1
CUST_00657,2023-05-12,2023-06-30,Basic,36.3,5,Yes,181.5,2023-05,1
CUST_00658,2023-06-02,2024-10-20,Premium,114.55,21,Yes,2405.5499999999997,2023-06,1
CUST_00659,2023-03-02,2024-05-29,Standard,64.66,23,Yes,1487.1799999999998,2023-03,1
CUST_00660,2023-08-02,2023-08-27,Basic,35.22,1,Yes,35.22,2023-08,1
CUST_00661,2022-02-03,2022-05-29,Standard,66.13,9,Yes,595.17,2022-02,1
CUST_00662,2023-04-14,2024-09-02,Basic,30.99,19,Yes,588.81,2023-04,1
CUST_00663,2023-08-10,2023-09-13,Basic,35.5,4,Yes,142.0,2023-08,1
CUST_00664,2023-07-10,2023-08-27,Standard,71.57,2,Yes,143.14,2023-07,1
CUST_00665,2022-08-12,2022-10-03,Premium,134.16,14,Yes,1878.24,2022-08,1
CUST_00666,2022-09-11,2022-09-27,Premium,116.98,10,Yes,1169.8,2022-09,1
CUST_00667,2022-03-31,2023-06-17,Standard,79.82,15,Yes,1197.3,2022-03,1
CUST_00668,2022-08-03,2024-03-27,Basic,33.78,24,Yes,810.72,2022-08,1
CUST_00669,2023-09-17,2024-11-28,Premium,99.96,21,Yes,2099.16,2023-09,1
CUST_00670,2022-07-31,2023-02-22,Basic,21.19,7,Yes,148.33,2022-07,1
CUST_00671,2023-06-30,2023-09-24,Standard,59.71,9,Yes,537.39,2023-06,1
CUST_00672,2022-10-27,2023-08-16,Premium,106.04,10,Yes,1060.4,2022-10,1
CUST_00673,2023-11-27,2023-12-14,Premium,147.77,4,Yes,591.08,2023-11,1
CUST_00674,2022-03-02,2022-05-05,Standard,71.04,9,Yes,639.36,2022-03,1
CUST_00675,2022-09-13,2022-12-04,Basic,36.57,5,Yes,182.85,2022-09,1
CUST_00676,2023-02-07,2023-04-20,Premium,124.65,16,Yes,1994.4,2023-02,1
CUST_00677,2023-10-05,2024-04-14,Standard,63.56,14,Yes,889.84,2023-10,1
CUST_00678,2022-04-06,2022-12-25,Premium,134.99,13,Yes,1754.8700000000001,2022-04,1
CUST_00679,2023-01-13,2023-09-19,Premium,109.64,15,Yes,1644.6,2023-01,1
CUST_00680,2022-04-06,2023-07-19,Basic,32.7,24,Yes,784.8000000000001,2022-04,1
CUST_00681,2023-01-02,2023-03-11,Premium,113.86,3,Yes,341.58,2023-01,1
CUST_00682,2022-08-05,2022-12-20,Standard,59.69,16,Yes,955.04,2022-08,1
CUST_00683,2022-12-12,2023-04-24,Standard,66.98,18,Yes,1205.64,2022-12,1
CUST_00684,2022-12-18,2023-02-05,Standard,51.38,22,Yes,1130.3600000000001,2022-12,1
CUST_00685,2023-04-16,2023-04-19,Premium,145.77,1,Yes,145.77,2023-04,1
CUST_00686,2023-03-28,2023-03-28,Basic,39.84,15,Yes,597.6,2023-03,1
CUST_00687,2022-07-27,2022-12-09,Standard,76.46,23,Yes,1758.58,2022-07,1
CUST_00688,2022-06-12,2022-07-29,Standard,69.64,9,Yes,626.76,2022-06,1
CUST_00689,2022-03-26,2023-03-01,Standard,77.11,12,Yes,925.3199999999999,2022-03,1
CUST_00690,2022-02-23,2023-01-09,Basic,26.11,13,Yes,339.43,2022-02,1
CUST_00691,2022-08-28,2023-07-29,Premium,95.47,14,Yes,1336.58,2022-08,1
CUST_00692,2022-01-02,2022-05-04,Basic,21.56,7,Yes,150.92,2022-01,1
CUST_00693,2022-08-20,2023-08-03,Premium,116.7,17,Yes,1983.9,2022-08,1
CUST_00694,2023-12-14,2024-02-13,Basic,39.76,11,Yes,437.35999999999996,2023-12,1
CUST_00695,2023-12-12,2024-04-12,Standard,52.12,5,Yes,260.59999999999997,2023-12,1
CUST_00696,2022-04-02,2022-07-15,Standard,53.1,24,Yes,1274.4,2022-04,1
CUST_00697,2022-11-03,2023-02-08,Standard,73.2,5,Yes,366.0,2022-11,1
CUST_00698,2023-10-19,2024-03-13,Basic,21.37,22,Yes,470.14000000000004,2023-10,1
CUST_00699,2022-01-09,2022-06-26,Premium,116.41,20,Yes,2328.2,2022-01,1
CUST_00700,2022-08-07,2023-01-09,Premium,145.19,21,Yes,3048.99,2022-08,1
CUST_00701,2023-12-05,2025-02-17,Premium,103.03,15,Yes,1545.45,2023-12,1
CUST_00702,2022-05-24,2022-08-07,Basic,34.6,4,Yes,138.4,2022-05,1
CUST_00703,2023-03-16,2023-05-26,Standard,57.43,11,Yes,631.73,2023-03,1
CUST_00704,2022-03-28,2022-08-16,Premium,126.06,8,Yes,1008.48,2022-03,1
CUST_00705,2023-09-15,2023-09-28,Premium,140.87,10,Yes,1408.7,2023-09,1
CUST_00706,2022-11-05,2023-03-17,Premium,126.42,7,Yes,884.94,2022-11,1
CUST_00707,2023-02-06,2023-03-05,Basic,35.68,10,Yes,356.8,2023-02,1
CUST_00708,2023-05-22,2023-07-18,Basic,24.82,13,Yes,322.66,2023-05,1
CUST_00709,2023-09-01,2023-11-07,Premium,143.32,3,Yes,429.96,2023-09,1
CUST_00710,2023-01-05,2023-03-13,Basic,27.74,11,Yes,305.14,2023-01,1
CUST_00711,2023-03-07,2023-12-11,Premium,130.98,12,Yes,1571.7599999999998,2023-03,1
CUST_00712,2022-03-16,2022-04-03,Standard,52.03,1,Yes,52.03,2022-03,1
CUST_00713,2022-08-09,2022-10-07,Standard,51.81,2,Yes,103.62,2022-08,1
CUST_00714,2023-06-03,2024-02-14,Standard,73.01,10,Yes,730.1,2023-06,1
CUST_00715,2023-12-20,2024-01-31,Standard,69.22,13,Yes,899.86,2023-12,1
CUST_00716,2023-09-23,2023-12-03,Premium,95.02,5,Yes,475.09999999999997,2023-09,1
CUST_00717,2023-06-08,2023-12-31,Basic,23.11,7,Yes,161.76999999999998,2023-06,1
CUST_00718,2023-02-05,2023-04-13,Standard,59.31,19,Yes,1126.89,2023-02,1
CUST_00719,2022-09-02,2022-09-17,Standard,52.59,2,Yes,105.18,2022-09,1
CUST_00720,2022-04-29,2023-03-08,Standard,68.26,15,Yes,1023.9000000000001,2022-04,1
CUST_00721,2023-11-14,2025-09-17,Standard,72.22,24,Yes,1733.28,2023-11,1
CUST_00722,2022-01-13,2022-06-02,Basic,34.03,23,Yes,782.69,2022-01,1
CUST_00723,2023-05-24,2024-02-15,Basic,30.34,12,Yes,364.08,2023-05,1
CUST_00724,2022-09-23,2022-12-27,Premium,97.62,6,Yes,585.72,2022-09,1
CUST_00725,2022-05-01,2022-05-11,Standard,74.21,1,Yes,74.21,2022-05,1
CUST_00726,2023-06-21,2023-07-24,Standard,71.37,3,Yes,214.11,2023-06,1
CUST_00727,2023-10-05,2023-12-07,Premium,117.31,3,Yes,351.93,2023-10,1
CUST_00728,2022-02-26,2023-05-11,Standard,67.01,16,Yes,1072.16,2022-02,1
CUST_00729,2022-06-11,2022-08-02,Standard,76.83,9,Yes,691.47,2022-06,1
CUST_00730,2022-04-29,2022-11-04,Premium,120.53,8,Yes,964.24,2022-04,1
CUST_00731,2022-01-13,2022-01-24,Basic,29.44,8,Yes,235.52,2022-01,1
CUST_00732,2022-06-03,2022-06-12,Standard,66.59,6,Yes,399.54,2022-06,1
CUST_00733,2023-11-03,2024-02-25,Premium,109.31,14,Yes,1530.3400000000001,2023-11,1
CUST_00734,2022-11-24,2023-01-02,Standard,67.15,9,Yes,604.35,2022-11,1
CUST_00735,2023-05-30,2023-07-22,Basic,23.59,22,Yes,518.98,2023-05,1
CUST_00736,2022-02-17,2022-03-24,Premium,142.62,13,Yes,1854.06,2022-02,1
CUST_00737,2022-11-15,2022-12-29,Standard,66.59,11,Yes,732.49,2022-11,1
CUST_00738,2023-01-13,2023-03-28,Basic,31.28,7,Yes,218.96,2023-01,1
CUST_00739,2023-09-30,2024-01-26,Standard,61.05,8,Yes,488.4,2023-09,1
CUST_00740,2022-07-20,2024-01-30,Standard,72.81,24,Yes,1747.44,2022-07,1
CUST_00741,2022-06-04,2022-07-03,Basic,28.2,1,Yes,28.2,2022-06,1
CUST_00742,2023-07-09,2024-05-29,Basic,36.79,12,Yes,441.48,2023-07,1
CUST_00743,2022-12-10,2023-01-03,Basic,33.15,1,Yes,33.15,2022-12,1
CUST_00744,2022-11-11,2022-12-07,Premium,121.79,4,Yes,487.16,2022-11,1
CUST_00745,2023-03-06,2023-04-05,Basic,39.45,16,Yes,631.2,2023-03,1
CUST_00746,2023-12-30,2024-02-15,Basic,20.88,9,Yes,187.92,2023-12,1
CUST_00747,2023-06-17,2024-06-09,Basic,37.91,14,Yes,530.74,2023-06,1
CUST_00748,2022-03-28,2022-07-03,Standard,65.16,19,Yes,1238.04,2022-03,1
CUST_00749,2023-02-08,2023-04-24,Premium,124.07,3,Yes,372.21,2023-02,1
CUST_00750,2023-11-10,2024-01-09,Standard,58.75,5,Yes,293.75,2023-11,1
CUST_00751,2023-02-07,2024-01-07,Standard,59.54,23,Yes,1369.42,2023-02,1
CUST_00752,2022-08-28,2022-09-22,Standard,54.08,3,Yes,162.24,2022-08,1
CUST_00753,2022-04-22,2022-05-19,Premium,99.86,5,Yes,499.3,2022-04,1
CUST_00754,2022-11-18,2023-01-18,Standard,66.08,14,Yes,925.12,2022-11,1
CUST_00755,2023-04-08,2023-12-01,Basic,25.3,10,Yes,253.0,2023-04,1
CUST_00756,2022-04-03,2022-09-25,Basic,26.08,6,Yes,156.48,2022-04,1
CUST_00757,2023-12-15,2024-01-25,Premium,102.9,20,Yes,2058.0,2023-12,1
CUST_00758,2022-06-01,2022-07-02,Standard,79.05,3,Yes,237.14999999999998,2022-06,1
CUST_00759,2023-06-10,2023-07-23,Standard,58.97,2,Yes,117.94,2023-06,1
CUST_00760,2022-02-01,2022-09-20,Basic,31.12,13,Yes,404.56,2022-02,1
CUST_00761,2022-09-13,2022-11-11,Premium,96.11,4,Yes,384.44,2022-09,1
CUST_00762,2022-05-05,2022-05-06,Basic,36.61,1,Yes,36.61,2022-05,1
CUST_00763,2022-05-14,2022-12-10,Basic,28.01,7,Yes,196.07000000000002,2022-05,1
CUST_00764,2023-10-08,2024-01-02,Premium,124.94,21,Yes,2623.74,2023-10,1
CUST_00765,2022-03-18,2022-03-20,Standard,55.93,1,Yes,55.93,2022-03,1
CUST_00766,2023-03-31,2023-04-23,Premium,144.3,5,Yes,721.5,2023-03,1
CUST_00767,2022-05-06,2022-07-05,Standard,63.83,2,Yes,127.66,2022-05,1
CUST_00768,2023-08-11,2024-10-04,Basic,34.49,14,Yes,482.86,2023-08,1
CUST_00769,2022-01-31,2023-01-15,Standard,62.8,13,Yes,816.4,2022-01,1
CUST_00770,2022-08-08,2022-10-17,Standard,58.4,6,Yes,350.4,2022-08,1
CUST_00771,2022-02-05,2022-10-14,Basic,32.95,20,Yes,659.0,2022-02,1
CUST_00772,2023-02-26,2024-06-30,Standard,51.83,18,Yes,932.9399999999999,2023-02,1
CUST_00773,2023-01-28,2023-05-15,Standard,55.98,5,Yes,279.9,2023-01,1
CUST_00774,2022-09-13,2024-03-22,Premium,137.69,21,Yes,2891.49,2022-09,1
CUST_00775,2023-01-03,2023-10-08,Standard,73.44,16,Yes,1175.04,2023-01,1
CUST_00776,2023-08-03,2024-01-14,Standard,61.65,17,Yes,1048.05,2023-08,1
CUST_00777,2022-01-27,2022-11-28,Basic,24.38,11,Yes,268.18,2022-01,1
CUST_00778,2022-03-01,2022-11-27,Standard,60.72,16,Yes,971.52,2022-03,1
CUST_00779,2022-08-27,2022-09-21,Premium,104.87,6,Yes,629.22,2022-08,1
CUST_00780,2022-09-30,2022-11-26,Basic,35.28,18,Yes,635.04,2022-09,1
CUST_00781,2023-08-13,2024-02-10,Basic,38.7,13,Yes,503.1,2023-08,1
CUST_00782,2022-06-30,2022-11-28,Basic,26.36,8,Yes,210.88,2022-06,1
CUST_00783,2023-12-16,2024-10-13,Premium,91.69,12,Yes,1100.28,2023-12,1
CUST_00784,2022-12-27,2023-05-21,Premium,123.79,19,Yes,2352.01,2022-12,1
CUST_00785,2023-05-20,2024-03-31,Basic,23.51,18,Yes,423.18,2023-05,1
CUST_00786,2022-04-03,2022-04-17,Basic,32.03,2,Yes,64.06,2022-04,1
CUST_00787,2023-06-24,2023-06-24,Basic,26.63,16,Yes,426.08,2023-06,1
CUST_00788,2022-07-26,2022-10-21,Premium,133.02,5,Yes,665.1,2022-07,1
CUST_00789,2022-03-02,2022-03-06,Standard,67.6,1,Yes,67.6,2022-03,1
CUST_00790,2022-04-24,2023-07-08,Basic,27.3,17,Yes,464.1,2022-04,1
CUST_00791,2023-01-18,2024-11-26,Basic,27.91,23,Yes,641.93,2023-01,1
CUST_00792,2022-12-11,2023-05-25,Basic,22.73,10,Yes,227.3,2022-12,1
CUST_00793,2023-03-24,2024-08-03,Basic,32.98,21,Yes,692.5799999999999,2023-03,1
CUST_00794,2023-12-26,2024-12-25,Basic,24.46,18,Yes,440.28000000000003,2023-12,1
CUST_00795,2022-06-29,2022-12-03,Premium,134.04,13,Yes,1742.52,2022-06,1
CUST_00796,2022-05-11,2022-05-11,Standard,78.46,6,Yes,470.76,2022-05,1
CUST_00797,2023-02-05,2023-03-10,Premium,100.92,19,Yes,1917.48,2023-02,1
CUST_00798,2023-09-19,2024-02-29,Standard,66.97,8,Yes,535.76,2023-09,1
CUST_00799,2022-05-25,2022-07-03,Standard,57.14,11,Yes,628.54,2022-05,1
CUST_00800,2022-06-21,2022-09-19,Standard,74.65,21,Yes,1567.65,2022-06,1
CUST_00801,2023-10-17,2024-09-24,Premium,116.8,24,Yes,2803.2,2023-10,1
CUST_00802,2022-08-03,2023-01-27,Standard,52.03,8,Yes,416.24,2022-08,1
CUST_00803,2022-04-21,2022-04-22,Standard,51.44,24,Yes,1234.56,2022-04,1
CUST_00804,2023-03-06,2023-06-19,Standard,64.79,6,Yes,388.74,2023-03,1
CUST_00805,2022-12-26,2024-01-14,Standard,53.04,18,Yes,954.72,2022-12,1
CUST_00806,2023-08-15,2024-04-01,Standard,54.88,21,Yes,1152.48,2023-08,1
CUST_00807,2022-02-04,2022-02-14,Basic,26.37,10,Yes,263.7,2022-02,1
CUST_00808,2022-03-17,2022-06-12,Basic,37.76,11,Yes,415.35999999999996,2022-03,1
CUST_00809,2022-03-18,2022-06-21,Basic,26.76,18,Yes,481.68,2022-03,1
CUST_00810,2023-05-10,2023-06-10,Premium,115.88,23,Yes,2665.24,2023-05,1
CUST_00811,2022-06-18,2023-09-05,Premium,99.43,20,Yes,1988.6000000000001,2022-06,1
CUST_00812,2022-12-06,2023-01-23,Basic,28.19,7,Yes,197.33,2022-12,1
CUST_00813,2023-07-08,2023-11-29,Premium,107.84,9,Yes,970.5600000000001,2023-07,1
CUST_00814,2022-02-20,2022-12-09,Basic,30.99,13,Yes,402.87,2022-02,1
CUST_00815,2022-06-07,2022-06-30,Standard,50.11,2,Yes,100.22,2022-06,1
CUST_00816,2022-10-29,2024-07-30,Basic,32.0,22,Yes,704.0,2022-10,1
CUST_00817,2022-04-10,2022-04-16,Basic,23.42,1,Yes,23.42,2022-04,1
CUST_00818,2022-03-25,2023-05-31,Standard,53.47,16,Yes,855.52,2022-03,1
CUST_00819,2023-04-28,2024-07-29,Standard,69.83,16,Yes,1117.28,2023-04,1
CUST_00820,2023-10-20,2024-11-19,Basic,23.7,18,Yes,426.59999999999997,2023-10,1
CUST_00821,2023-01-14,2023-05-08,Standard,51.34,6,Yes,308.04,2023-01,1
CUST_00822,2023-04-22,2023-08-15,Standard,75.11,9,Yes,675.99,2023-04,1
CUST_00823,2022-03-05,2022-03-29,Premium,95.14,5,Yes,475.7,2022-03,1
CUST_00824,2023-07-09,2024-07-30,Standard,67.69,14,Yes,947.66,2023-07,1
CUST_00825,2022-03-04,2022-11-26,Premium,115.12,13,Yes,1496.56,2022-03,1
CUST_00826,2023-12-05,2024-09-23,Premium,142.9,16,Yes,2286.4,2023-12,1
CUST_00827,2022-11-03,2022-12-23,Standard,77.08,3,Yes,231.24,2022-11,1
CUST_00828,2022-02-05,2022-11-24,Premium,144.03,17,Yes,2448.51,2022-02,1
CUST_00829,2023-11-25,2024-04-23,Premium,97.22,20,Yes,1944.4,2023-11,1
CUST_00830,2022-06-27,2022-08-20,Standard,74.25,6,Yes,445.5,2022-06,1
CUST_00831,2022-02-13,2022-03-25,Basic,39.77,14,Yes,556.7800000000001,2022-02,1
CUST_00832,2022-07-26,2022-12-24,Standard,75.02,21,Yes,1575.4199999999998,2022-07,1
CUST_00833,2022-11-24,2023-01-31,Standard,52.61,24,Yes,1262.6399999999999,2022-11,1
CUST_00834,2023-02-11,2024-01-10,Premium,141.4,18,Yes,2545.2000000000003,2023-02,1
CUST_00835,2023-04-15,2023-05-10,Premium,132.02,1,Yes,132.02,2023-04,1
CUST_00836,2023-06-20,2023-08-16,Premium,114.87,14,Yes,1608.18,2023-06,1
CUST_00837,2023-08-04,2023-11-14,Basic,38.5,19,Yes,731.5,2023-08,1
CUST_00838,2022-04-14,2023-01-13,Premium,142.81,10,Yes,1428.1,2022-04,1
CUST_00839,2022-09-28,2023-08-29,Standard,64.57,13,Yes,839.4099999999999,2022-09,1
CUST_00840,2023-04-30,2023-05-11,Premium,106.52,2,Yes,213.04,2023-04,1
CUST_00841,2023-09-26,2024-11-10,Basic,20.78,20,Yes,415.6,2023-09,1
CUST_00842,2023-12-09,2023-12-21,Standard,72.37,8,Yes,578.96,2023-12,1
CUST_00843,2023-01-17,2023-01-27,Standard,74.52,1,Yes,74.52,2023-01,1
CUST_00844,2022-11-15,2023-07-24,Standard,75.75,9,Yes,681.75,2022-11,1
CUST_00845,2022-04-11,2022-05-15,Premium,108.03,8,Yes,864.24,2022-04,1
CUST_00846,2023-03-30,2023-08-14,Premium,133.73,11,Yes,1471.03,2023-03,1
CUST_00847,2023-10-24,2023-11-17,Premium,116.5,3,Yes,349.5,2023-10,1
CUST_00848,2023-05-12,2024-07-29,Standard,61.22,17,Yes,1040.74,2023-05,1
CUST_00849,2023-06-12,2023-06-28,Basic,26.22,6,Yes,157.32,2023-06,1
CUST_00850,2023-02-18,2023-07-02,Premium,142.76,5,Yes,713.8,2023-02,1
CUST_00851,2022-06-27,2022-08-17,Basic,36.74,7,Yes,257.18,2022-06,1
CUST_00852,2022-02-03,2022-02-28,Basic,38.36,15,Yes,575.4,2022-02,1
CUST_00853,2022-07-23,2023-01-27,Premium,139.41,9,Yes,1254.69,2022-07,1
CUST_00854,2023-02-11,2023-06-17,Premium,130.87,21,Yes,2748.27,2023-02,1
CUST_00855,2023-01-17,2023-11-17,Basic,28.92,16,Yes,462.72,2023-01,1
CUST_00856,2023-08-24,2024-08-16,Standard,60.33,18,Yes,1085.94,2023-08,1
CUST_00857,2023-12-07,2024-01-12,Standard,50.82,3,Yes,152.46,2023-12,1
CUST_00858,2022-06-16,2023-01-21,Basic,37.14,19,Yes,705.66,2022-06,1
CUST_00859,2022-08-19,2023-03-18,Premium,106.15,22,Yes,2335.3,2022-08,1
CUST_00860,2023-06-10,2023-07-07,Standard,73.41,1,Yes,73.41,2023-06,1
CUST_00861,2022-01-10,2023-04-21,Premium,97.94,16,Yes,1567.04,2022-01,1
CUST_00862,2023-09-08,2023-09-15,Basic,25.05,1,Yes,25.05,2023-09,1
CUST_00863,2023-12-31,2025-10-19,Standard,58.26,23,Yes,1339.98,2023-12,1
CUST_00864,2022-12-24,2023-05-02,Standard,56.55,15,Yes,848.25,2022-12,1
CUST_00865,2023-11-25,2025-01-20,Standard,68.71,17,Yes,1168.07,2023-11,1
CUST_00866,2022-04-15,2022-05-01,Premium,149.97,1,Yes,149.97,2022-04,1
CUST_00867,2023-07-29,2025-03-28,Standard,68.27,21,Yes,1433.6699999999998,2023-07,1
CUST_00868,2023-12-02,2024-02-01,Standard,51.92,4,Yes,207.68,2023-12,1
CUST_00869,2023-10-18,2024-03-07,Standard,57.83,11,Yes,636.13,2023-10,1
CUST_00870,2023-10-30,2024-02-03,Premium,99.0,10,Yes,990.0,2023-10,1
CUST_00871,2022-02-28,2023-04-17,Basic,33.21,20,Yes,664.2,2022-02,1
CUST_00872,2022-05-24,2022-06-19,Premium,129.32,24,Yes,3103.68,2022-05,1
CUST_00873,2022-09-23,2023-04-18,Standard,61.65,14,Yes,863.1,2022-09,1
CUST_00874,2023-08-21,2025-03-28,Basic,36.32,23,Yes,835.36,2023-08,1
CUST_00875,2022-08-16,2024-02-14,Standard,69.15,22,Yes,1521.3000000000002,2022-08,1
CUST_00876,2023-11-19,2024-08-04,Standard,59.01,12,Yes,708.12,2023-11,1
CUST_00877,2023-11-05,2024-05-08,Basic,25.88,18,Yes,465.84,2023-11,1
CUST_00878,2022-05-12,2023-01-31,Standard,71.76,24,Yes,1722.2400000000002,2022-05,1
CUST_00879,2022-07-07,2023-06-15,Premium,129.27,22,Yes,2843.94,2022-07,1
CUST_00880,2022-12-30,2023-07-08,Basic,37.43,8,Yes,299.44,2022-12,1
CUST_00881,2022-12-06,2023-04-18,Standard,67.57,12,Yes,810.8399999999999,2022-12,1
CUST_00882,2022-05-01,2022-05-28,Standard,75.99,16,Yes,1215.84,2022-05,1
CUST_00883,2023-08-18,2023-10-29,Premium,118.33,20,Yes,2366.6,2023-08,1
CUST_00884,2023-05-28,2023-09-16,Basic,33.61,4,Yes,134.44,2023-05,1
CUST_00885,2022-11-02,2022-11-29,Premium,142.25,14,Yes,1991.5,2022-11,1
